,hp,chp,boiler,pv,supply_config,hr_mode,T_dhw_sp,hwt_volume,costs,co2
2869,Air_60kW,100000.0,400000.0,25000,3-runner,off,55,15000,3559885.105069263,267.6611666666679
2870,Air_60kW,100000.0,400000.0,25000,3-runner,off,55,20000,3559077.648610609,267.7410000000014
2871,Air_60kW,100000.0,400000.0,50000,2-runner,on,65,10000,3202746.677858674,415.5084999999992
2872,Air_60kW,100000.0,400000.0,50000,2-runner,on,65,15000,3202766.6089450503,415.86799999999874
2873,Air_60kW,100000.0,400000.0,50000,2-runner,on,65,20000,3200637.962451085,414.0033333333317
2874,Air_60kW,100000.0,400000.0,50000,2-runner,on,60,10000,3199832.9185652994,356.92033333333046
2875,Air_60kW,100000.0,400000.0,50000,2-runner,on,60,15000,3198191.529820783,326.7636666666646
2876,Air_60kW,100000.0,400000.0,50000,2-runner,on,60,20000,3194205.813669469,299.50949999999864
2877,Air_60kW,100000.0,400000.0,50000,2-runner,on,55,10000,3193735.814345324,269.6536666666661
2878,Air_60kW,100000.0,400000.0,50000,2-runner,on,55,15000,3193045.7072919053,262.14066666666605
2879,Air_60kW,100000.0,400000.0,50000,2-runner,on,55,20000,3190623.598447229,259.75016666666573
2880,Air_60kW,100000.0,400000.0,50000,2-runner,off,65,10000,3194143.5790372454,416.53983333333093
2881,Air_60kW,100000.0,400000.0,50000,2-runner,off,65,15000,3195072.9233738403,416.9054999999971
2882,Air_60kW,100000.0,400000.0,50000,2-runner,off,65,20000,3194698.8296920117,414.9674999999969
2883,Air_60kW,100000.0,400000.0,50000,2-runner,off,60,10000,3193146.2630631933,307.1558333333328
2884,Air_60kW,100000.0,400000.0,50000,2-runner,off,60,15000,3193097.7931671888,286.3789999999996
2885,Air_60kW,100000.0,400000.0,50000,2-runner,off,60,20000,3191826.5006329836,277.8543333333332
2886,Air_60kW,100000.0,400000.0,50000,2-runner,off,55,10000,3191725.698508984,268.3381666666684
2887,Air_60kW,100000.0,400000.0,50000,2-runner,off,55,15000,3192206.024708397,266.6315000000012
2888,Air_60kW,100000.0,400000.0,50000,2-runner,off,55,20000,3191265.622413847,267.053166666668
2889,Air_60kW,100000.0,400000.0,50000,3-runner,on,65,10000,3604860.7027538116,422.23266666666495
2890,Air_60kW,100000.0,400000.0,50000,3-runner,on,65,15000,3605397.7893269025,422.6058333333311
2891,Air_60kW,100000.0,400000.0,50000,3-runner,on,65,20000,3602509.034390673,420.910833333331
2892,Air_60kW,100000.0,400000.0,50000,3-runner,on,60,10000,3602140.3139450555,356.3044999999975
2893,Air_60kW,100000.0,400000.0,50000,3-runner,on,60,15000,3601298.8758769375,326.77583333333166
2894,Air_60kW,100000.0,400000.0,50000,3-runner,on,60,20000,3596205.7121263216,300.2429999999984
2895,Air_60kW,100000.0,400000.0,50000,3-runner,on,55,10000,3594915.4646118977,271.36883333333213
2896,Air_60kW,100000.0,400000.0,50000,3-runner,on,55,15000,3594175.247821853,263.4386666666653
2897,Air_60kW,100000.0,400000.0,50000,3-runner,on,55,20000,3591314.270483096,262.12116666666543
2898,Air_60kW,100000.0,400000.0,50000,3-runner,off,65,10000,3594665.459588439,422.8248333333307
2899,Air_60kW,100000.0,400000.0,50000,3-runner,off,65,15000,3595755.3381630653,423.19799999999674
2900,Air_60kW,100000.0,400000.0,50000,3-runner,off,65,20000,3595103.450783295,421.46066666666337
2901,Air_60kW,100000.0,400000.0,50000,3-runner,off,60,10000,3593762.946429547,309.8123333333333
2902,Air_60kW,100000.0,400000.0,50000,3-runner,off,60,15000,3594155.143491034,290.0146666666671
2903,Air_60kW,100000.0,400000.0,50000,3-runner,off,60,20000,3592703.3905063057,279.712166666667
2904,Air_60kW,100000.0,400000.0,50000,3-runner,off,55,10000,3591748.0364631005,269.2400000000015
2905,Air_60kW,100000.0,400000.0,50000,3-runner,off,55,15000,3592422.0109585533,267.65916666666834
2906,Air_60kW,100000.0,400000.0,50000,3-runner,off,55,20000,3591557.2043861877,268.45633333333524
2907,Air_60kW,100000.0,400000.0,75000,2-runner,on,65,10000,3234833.8473774274,415.51983333333254
2908,Air_60kW,100000.0,400000.0,75000,2-runner,on,65,15000,3235363.2877117707,415.87933333333206
2909,Air_60kW,100000.0,400000.0,75000,2-runner,on,65,20000,3234488.701911532,414.01466666666505
2910,Air_60kW,100000.0,400000.0,75000,2-runner,on,60,10000,3231772.4984403905,364.5254999999967
2911,Air_60kW,100000.0,400000.0,75000,2-runner,on,60,15000,3230218.7009341745,332.9081666666642
2912,Air_60kW,100000.0,400000.0,75000,2-runner,on,60,20000,3227946.9682659004,306.5859999999985
2913,Air_60kW,100000.0,400000.0,75000,2-runner,on,55,10000,3225764.1844343226,273.2226666666658
2914,Air_60kW,100000.0,400000.0,75000,2-runner,on,55,15000,3224745.143341288,264.4373333333324
2915,Air_60kW,100000.0,400000.0,75000,2-runner,on,55,20000,3223548.2741384846,261.5643333333322
2916,Air_60kW,100000.0,400000.0,75000,2-runner,off,65,10000,3226440.0845572664,416.54816666666426
2917,Air_60kW,100000.0,400000.0,75000,2-runner,off,65,15000,3227797.4662871603,416.9138333333305
2918,Air_60kW,100000.0,400000.0,75000,2-runner,off,65,20000,3228095.1139754853,414.9758333333303
2919,Air_60kW,100000.0,400000.0,75000,2-runner,off,60,10000,3225654.4267689446,314.71799999999894
2920,Air_60kW,100000.0,400000.0,75000,2-runner,off,60,15000,3225520.522107027,292.6054999999992
2921,Air_60kW,100000.0,400000.0,75000,2-runner,off,60,20000,3225089.115530241,284.91583333333296
2922,Air_60kW,100000.0,400000.0,75000,2-runner,off,55,10000,3224418.6710564657,271.3575000000019
2923,Air_60kW,100000.0,400000.0,75000,2-runner,off,55,15000,3224405.0711461613,268.6080000000013
2924,Air_60kW,100000.0,400000.0,75000,2-runner,off,55,20000,3224010.716726126,268.6253333333349
2925,Air_60kW,100000.0,400000.0,75000,3-runner,on,65,10000,3634906.159042482,422.243666666665
2926,Air_60kW,100000.0,400000.0,75000,3-runner,on,65,15000,3636028.3036192,422.6168333333311
2927,Air_60kW,100000.0,400000.0,75000,3-runner,on,65,20000,3634936.785203952,420.92183333333105
2928,Air_60kW,100000.0,400000.0,75000,3-runner,on,60,10000,3632085.4617013102,362.5733333333304
2929,Air_60kW,100000.0,400000.0,75000,3-runner,on,60,15000,3631282.4524407974,331.74183333333116
2930,Air_60kW,100000.0,400000.0,75000,3-runner,on,60,20000,3628701.785053667,306.7996666666651
2931,Air_60kW,100000.0,400000.0,75000,3-runner,on,55,10000,3625851.7416103487,275.1843333333319
2932,Air_60kW,100000.0,400000.0,75000,3-runner,on,55,15000,3624962.009106071,266.16616666666516
2933,Air_60kW,100000.0,400000.0,75000,3-runner,on,55,20000,3623555.5681832186,264.4211666666653
2934,Air_60kW,100000.0,400000.0,75000,3-runner,off,65,10000,3625886.489748934,422.86183333333065
2935,Air_60kW,100000.0,400000.0,75000,3-runner,off,65,15000,3627388.8504926763,423.2349999999968
2936,Air_60kW,100000.0,400000.0,75000,3-runner,off,65,20000,3627756.2749280753,421.4976666666634
2937,Air_60kW,100000.0,400000.0,75000,3-runner,off,60,10000,3625433.44844157,316.14516666666606
2938,Air_60kW,100000.0,400000.0,75000,3-runner,off,60,15000,3625934.158998626,295.1695000000001
2939,Air_60kW,100000.0,400000.0,75000,3-runner,off,60,20000,3625407.6301456993,286.0865000000003
2940,Air_60kW,100000.0,400000.0,75000,3-runner,off,55,10000,3623964.02408059,272.09950000000157
2941,Air_60kW,100000.0,400000.0,75000,3-runner,off,55,15000,3624442.4667451526,269.54233333333514
2942,Air_60kW,100000.0,400000.0,75000,3-runner,off,55,20000,3623957.0508809946,270.00050000000203
2943,Air_60kW,150000.0,0.0,25000,2-runner,on,65,10000,3195633.8786889696,516.7846666666669
2944,Air_60kW,150000.0,0.0,25000,2-runner,on,65,15000,3196110.880012937,524.4636666666679
2945,Air_60kW,150000.0,0.0,25000,2-runner,on,65,20000,3194633.9684790787,525.3606666666675
2946,Air_60kW,150000.0,0.0,25000,2-runner,on,60,10000,3190541.1602341724,480.50966666666653
2947,Air_60kW,150000.0,0.0,25000,2-runner,on,60,15000,3189393.4875792568,464.0550000000004
2948,Air_60kW,150000.0,0.0,25000,2-runner,on,60,20000,3186914.3117492544,334.12250000000114
2949,Air_60kW,150000.0,0.0,25000,2-runner,on,55,10000,3182199.7615437964,252.58733333333328
2950,Air_60kW,150000.0,0.0,25000,2-runner,on,55,15000,3181537.806490802,253.80883333333287
2951,Air_60kW,150000.0,0.0,25000,2-runner,on,55,20000,3180335.443976995,253.68066666666607
2952,Air_60kW,150000.0,0.0,25000,2-runner,off,65,10000,3181924.1925526266,518.6976666666682
2953,Air_60kW,150000.0,0.0,25000,2-runner,off,65,15000,3182470.931189511,526.1151666666711
2954,Air_60kW,150000.0,0.0,25000,2-runner,off,65,20000,3181615.3291697176,526.9401666666707
2955,Air_60kW,150000.0,0.0,25000,2-runner,off,60,10000,3180992.9079668876,344.7788333333342
2956,Air_60kW,150000.0,0.0,25000,2-runner,off,60,15000,3180598.2619999386,322.72583333333387
2957,Air_60kW,150000.0,0.0,25000,2-runner,off,60,20000,3179133.212614991,298.7095000000008
2958,Air_60kW,150000.0,0.0,25000,2-runner,off,55,10000,3178574.373895012,263.80600000000095
2959,Air_60kW,150000.0,0.0,25000,2-runner,off,55,15000,3178590.918960845,264.7091666666675
2960,Air_60kW,150000.0,0.0,25000,2-runner,off,55,20000,3177731.4377720053,264.9286666666675
2961,Air_60kW,150000.0,0.0,25000,3-runner,on,65,10000,3597432.817136748,534.8264999999999
2962,Air_60kW,150000.0,0.0,25000,3-runner,on,65,15000,3597532.480544077,538.5928333333329
2963,Air_60kW,150000.0,0.0,25000,3-runner,on,65,20000,3595121.0393035095,539.0909999999981
2964,Air_60kW,150000.0,0.0,25000,3-runner,on,60,10000,3591932.6778204334,510.6799999999999
2965,Air_60kW,150000.0,0.0,25000,3-runner,on,60,15000,3590390.0929072383,495.418666666667
2966,Air_60kW,150000.0,0.0,25000,3-runner,on,60,20000,3587038.2382951095,357.9210000000022
2967,Air_60kW,150000.0,0.0,25000,3-runner,on,55,10000,3582768.3622664297,254.38083333333216
2968,Air_60kW,150000.0,0.0,25000,3-runner,on,55,15000,3581759.024634517,255.41483333333193
2969,Air_60kW,150000.0,0.0,25000,3-runner,on,55,20000,3579935.283486099,255.257833333332
2970,Air_60kW,150000.0,0.0,25000,3-runner,off,65,10000,3582900.7591256904,536.4541666666689
2971,Air_60kW,150000.0,0.0,25000,3-runner,off,65,15000,3583067.4654739234,540.0300000000028
2972,Air_60kW,150000.0,0.0,25000,3-runner,off,65,20000,3581364.8443450853,540.4345000000011
2973,Air_60kW,150000.0,0.0,25000,3-runner,off,60,10000,3581588.211373903,363.1898333333353
2974,Air_60kW,150000.0,0.0,25000,3-runner,off,60,15000,3580918.943278634,343.1620000000021
2975,Air_60kW,150000.0,0.0,25000,3-runner,off,60,20000,3578887.3274081624,316.44800000000225
2976,Air_60kW,150000.0,0.0,25000,3-runner,off,55,10000,3578309.045876426,263.362833333334
2977,Air_60kW,150000.0,0.0,25000,3-runner,off,55,15000,3578297.605096991,264.1326666666675
2978,Air_60kW,150000.0,0.0,25000,3-runner,off,55,20000,3577273.3041963317,264.3213333333342
2979,Air_60kW,150000.0,0.0,50000,2-runner,on,65,10000,3228798.115555186,517.1686666666669
2980,Air_60kW,150000.0,0.0,50000,2-runner,on,65,15000,3228432.922029684,524.8091666666676
2981,Air_60kW,150000.0,0.0,50000,2-runner,on,65,20000,3226279.317702017,525.6818333333339
2982,Air_60kW,150000.0,0.0,50000,2-runner,on,60,10000,3223508.4996956545,480.63466666666653
2983,Air_60kW,150000.0,0.0,50000,2-runner,on,60,15000,3221342.53741209,464.0075000000003
2984,Air_60kW,150000.0,0.0,50000,2-runner,on,60,20000,3218169.92610858,334.1493333333344
2985,Air_60kW,150000.0,0.0,50000,2-runner,on,55,10000,3214325.6159706363,242.48216666666676
2986,Air_60kW,150000.0,0.0,50000,2-runner,on,55,15000,3212688.9761620243,243.495333333333
2987,Air_60kW,150000.0,0.0,50000,2-runner,on,55,20000,3211150.2402884075,243.77149999999946
2988,Air_60kW,150000.0,0.0,50000,2-runner,off,65,10000,3214625.011168124,519.0855000000016
2989,Air_60kW,150000.0,0.0,50000,2-runner,off,65,15000,3214742.7301024264,526.4505000000042
2990,Air_60kW,150000.0,0.0,50000,2-runner,off,65,20000,3213615.169310697,527.2513333333371
2991,Air_60kW,150000.0,0.0,50000,2-runner,off,60,10000,3213958.9155286374,339.0810000000008
2992,Air_60kW,150000.0,0.0,50000,2-runner,off,60,15000,3212874.8718800163,315.58633333333364
2993,Air_60kW,150000.0,0.0,50000,2-runner,off,60,20000,3211058.9936366705,294.578333333334
2994,Air_60kW,150000.0,0.0,50000,2-runner,off,55,15000,3210627.366848917,261.1753333333341
2995,Air_60kW,150000.0,0.0,50000,2-runner,off,55,20000,3209448.0711015943,261.90116666666745
2996,Air_60kW,150000.0,0.0,50000,3-runner,on,65,10000,3630536.9900217014,535.4541666666681
2997,Air_60kW,150000.0,0.0,50000,3-runner,on,65,15000,3629892.2832031613,539.1756666666679
2998,Air_60kW,150000.0,0.0,50000,3-runner,on,65,20000,3626568.6683213795,539.6636666666664
2999,Air_60kW,150000.0,0.0,50000,3-runner,on,60,10000,3625530.6071153046,511.2439999999999
3000,Air_60kW,150000.0,0.0,50000,3-runner,on,60,15000,3622817.2632851712,495.5676666666669
3001,Air_60kW,150000.0,0.0,50000,3-runner,on,60,20000,3618068.7979323114,357.7653333333355
3002,Air_60kW,150000.0,0.0,50000,3-runner,on,55,10000,3615694.227628604,248.40966666666523
3003,Air_60kW,150000.0,0.0,50000,3-runner,on,55,15000,3613554.3601230904,249.4909999999983
3004,Air_60kW,150000.0,0.0,50000,3-runner,on,55,20000,3610659.496880239,249.54149999999848
3005,Air_60kW,150000.0,0.0,50000,3-runner,off,65,10000,3615394.74115655,537.0908333333372
3006,Air_60kW,150000.0,0.0,50000,3-runner,off,65,15000,3615271.5023264186,540.6078333333378
3007,Air_60kW,150000.0,0.0,50000,3-runner,off,65,20000,3613280.071634324,540.9975000000027
3008,Air_60kW,150000.0,0.0,50000,3-runner,off,60,10000,3614630.3228710745,357.81816666666884
3009,Air_60kW,150000.0,0.0,50000,3-runner,off,60,15000,3613329.7591153127,336.3078333333355
3010,Air_60kW,150000.0,0.0,50000,3-runner,off,60,20000,3610701.4016537117,312.6065000000021
3011,Air_60kW,150000.0,0.0,50000,3-runner,off,55,10000,3611365.270814105,262.4538333333345
3012,Air_60kW,150000.0,0.0,50000,3-runner,off,55,15000,3610574.6071032374,263.009166666668
3013,Air_60kW,150000.0,0.0,50000,3-runner,off,55,20000,3608887.300162836,263.77050000000145
3014,Air_60kW,150000.0,0.0,75000,2-runner,on,65,10000,3261167.352282498,518.3431666666671
3015,Air_60kW,150000.0,0.0,75000,2-runner,on,65,15000,3261337.3139425516,525.9836666666678
3016,Air_60kW,150000.0,0.0,75000,2-runner,on,65,20000,3259732.199305575,526.856333333334
3017,Air_60kW,150000.0,0.0,75000,2-runner,on,60,10000,3256474.6782864453,477.36266666666654
3018,Air_60kW,150000.0,0.0,75000,2-runner,on,60,15000,3255010.764073525,461.6540000000002
3019,Air_60kW,150000.0,0.0,75000,2-runner,on,60,20000,3252398.811664345,334.99266666666796
3020,Air_60kW,150000.0,0.0,75000,2-runner,on,55,10000,3248036.375693574,243.13099999999986
3021,Air_60kW,150000.0,0.0,75000,2-runner,on,55,15000,3246660.667271492,244.1126666666661
3022,Air_60kW,150000.0,0.0,75000,2-runner,on,55,20000,3245237.917887749,244.3676666666658
3023,Air_60kW,150000.0,0.0,75000,2-runner,off,65,10000,3247393.786356345,520.2200000000021
3024,Air_60kW,150000.0,0.0,75000,2-runner,off,65,15000,3247995.576848821,527.5850000000047
3025,Air_60kW,150000.0,0.0,75000,2-runner,off,65,20000,3247181.220741921,528.3858333333376
3026,Air_60kW,150000.0,0.0,75000,2-runner,off,60,10000,3247095.8156623957,330.98533333333415
3027,Air_60kW,150000.0,0.0,75000,2-runner,off,60,15000,3246522.8967329403,308.1830000000004
3028,Air_60kW,150000.0,0.0,75000,2-runner,off,60,20000,3244976.490694233,290.01150000000104
3029,Air_60kW,150000.0,0.0,75000,2-runner,off,55,10000,3244746.446886619,261.0295000000011
3030,Air_60kW,150000.0,0.0,75000,2-runner,off,55,15000,3244175.27945405,261.5941666666679
3031,Air_60kW,150000.0,0.0,75000,2-runner,off,55,20000,3243094.918689851,262.2616666666679
3032,Air_60kW,150000.0,0.0,75000,3-runner,on,65,10000,3662216.027534868,535.6395000000012
3033,Air_60kW,150000.0,0.0,75000,3-runner,on,65,15000,3662397.8677378083,539.3610000000011
3034,Air_60kW,150000.0,0.0,75000,3-runner,on,65,20000,3659768.4216276235,539.855333333333
3035,Air_60kW,150000.0,0.0,75000,3-runner,on,60,10000,3657864.9233457497,506.707833333333
3036,Air_60kW,150000.0,0.0,75000,3-runner,on,60,15000,3656251.3299219226,492.06583333333333
3037,Air_60kW,150000.0,0.0,75000,3-runner,on,60,20000,3652246.1341831773,358.60733333333553
3038,Air_60kW,150000.0,0.0,75000,3-runner,on,55,10000,3648907.072188834,249.2748333333317
3039,Air_60kW,150000.0,0.0,75000,3-runner,on,55,15000,3647190.598150774,250.37066666666476
3040,Air_60kW,150000.0,0.0,75000,3-runner,on,55,20000,3644487.5364447865,250.4074999999982
3041,Air_60kW,150000.0,0.0,75000,3-runner,off,65,10000,3647822.413101515,537.2491666666705
3042,Air_60kW,150000.0,0.0,75000,3-runner,off,65,15000,3648501.477261713,540.7661666666711
3043,Air_60kW,150000.0,0.0,75000,3-runner,off,65,20000,3646811.2996032923,541.1621666666695
3044,Air_60kW,150000.0,0.0,75000,3-runner,off,60,10000,3647544.821448243,350.35800000000194
3045,Air_60kW,150000.0,0.0,75000,3-runner,off,60,15000,3647052.7655809633,329.6793333333353
3046,Air_60kW,150000.0,0.0,75000,3-runner,off,60,20000,3644658.1596239014,308.37050000000244
3047,Air_60kW,150000.0,0.0,75000,3-runner,off,55,10000,3644586.3433776703,262.7861666666681
3048,Air_60kW,150000.0,0.0,75000,3-runner,off,55,15000,3644082.4882788984,263.3478333333351
3049,Air_60kW,150000.0,0.0,75000,3-runner,off,55,20000,3642349.632228598,264.0636666666685
3050,Air_60kW,150000.0,200000.0,25000,2-runner,on,65,15000,3235993.326353122,524.5383333333345
3051,Air_60kW,150000.0,200000.0,25000,2-runner,on,65,20000,3233706.561738637,525.4290000000008
3052,Air_60kW,150000.0,200000.0,25000,2-runner,on,60,10000,3230417.3502788763,482.7763333333331
3053,Air_60kW,150000.0,200000.0,25000,2-runner,on,60,15000,3229209.5480667953,463.3613333333336
3054,Air_60kW,150000.0,200000.0,25000,2-runner,on,60,20000,3225485.707506379,333.38133333333445
3055,Air_60kW,150000.0,200000.0,25000,2-runner,on,55,10000,3221623.662188603,252.70299999999997
3056,Air_60kW,150000.0,200000.0,25000,2-runner,on,55,15000,3221242.791148723,253.9239999999996
3057,Air_60kW,150000.0,200000.0,25000,2-runner,on,55,20000,3219269.263563938,253.69716666666616
3058,Air_60kW,150000.0,200000.0,25000,2-runner,off,65,10000,3221701.006306111,518.8445000000015
3059,Air_60kW,150000.0,200000.0,25000,2-runner,off,65,20000,3221558.385366239,527.0318333333373
3060,Air_60kW,150000.0,200000.0,25000,2-runner,off,60,10000,3220613.9776247237,345.0766666666675
3061,Air_60kW,150000.0,200000.0,25000,2-runner,off,60,15000,3220383.9834421165,320.2205000000005
3062,Air_60kW,150000.0,200000.0,25000,2-runner,off,60,20000,3218624.0303658633,297.1563333333341
3063,Air_60kW,150000.0,200000.0,25000,2-runner,off,55,10000,3218118.6962646614,263.9815000000012
3064,Air_60kW,150000.0,200000.0,25000,2-runner,off,55,15000,3218521.977868928,264.90300000000104
3065,Air_60kW,150000.0,200000.0,25000,2-runner,off,55,20000,3217480.6024213377,265.0913333333344
3066,Air_60kW,150000.0,200000.0,25000,3-runner,on,65,10000,3638475.666275296,534.9293333333331
3067,Air_60kW,150000.0,200000.0,25000,3-runner,on,65,15000,3638622.350262587,538.6631666666663
3068,Air_60kW,150000.0,200000.0,25000,3-runner,on,65,20000,3635199.674119762,539.1443333333314
3069,Air_60kW,150000.0,200000.0,25000,3-runner,on,60,10000,3633208.285520307,513.069
3070,Air_60kW,150000.0,200000.0,25000,3-runner,on,60,15000,3631371.2741134143,495.633166666667
3071,Air_60kW,150000.0,200000.0,25000,3-runner,on,60,20000,3626379.11586071,357.99316666666886
3072,Air_60kW,150000.0,200000.0,25000,3-runner,on,55,10000,3622990.906057325,254.70316666666565
